CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL7568	2355	CHEMBL7568	2355	QUINACRINE	MEP	399.96	5.67	37.39	1	CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13	12450937	IC50	=	13	nM	7.89			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	910493	CHEMBL3055250	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as incorporation of [3H]hypoxanthine after 48 hr microdilution method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			69829	CHEMBL3044897		Med Chem Res	2007	16	5	213			
CHEMBL3397101	1828818	CHEMBL3397101	1828818		5	312.32	3.3	72.83	0	COc1ccc(C(=O)\C=C\c2ccc(cc2)C(=O)O)c(OC)c1	15155313	IC50	=	14.83	nM	7.83			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1462646	CHEMBL3399333	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as inhibition of parasite proliferation after 96 hrs by SYBR Green I-based fluorescence method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90962	CHEMBL3396954	25461309	Eur. J. Med. Chem.	2015	90		33			
CHEMBL3093727	1608111	CHEMBL3093727	1608111		6	700.86	3.97	132.04	1	O=C(CC1CCC2(CC1)OOC3(OO2)C4CC5CC(CC3C5)C4)NCCNC(=O)CC6CCC7(CC6)OOC8(OO7)C9CC%10CC(CC8C%10)C9	13855015	IC50	=	16.9	nM	7.77			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1279485	CHEMBL3097010	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76174	CHEMBL3091350	24148834	Bioorg. Med. Chem.	2013	21	23	7392			
CHEMBL3343958	1796117	CHEMBL3343958	1796117		S-13f	291.82	3.65	28.16	0	C[C@@H](CCCN(C)C)Nc1ccnc2cc(Cl)ccc12	15139446	IC50	=	17.13	nM	7.77			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1433294	CHEMBL3389401	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by Malaria SYBR Green I-nucleic acid staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89540	CHEMBL3352664	25284252	Bioorg. Med. Chem.	2014	22	21	5950			
CHEMBL3093736	1608120	CHEMBL3093736	1608120		15	610.74	2.72	132.04	1	O=C(CC1CCC2(CC1)OOC3(CCCCC3)OO2)NCCCNC(=O)CC4CCC5(CC4)OOC6(CCCCC6)OO5	13855006	IC50	=	21.3	nM	7.67			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1279485	CHEMBL3097010	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76174	CHEMBL3091350	24148834	Bioorg. Med. Chem.	2013	21	23	7392			
CHEMBL3309597	1778688	CHEMBL3309597	1778688		20b	388.93	3.64	48.47	0	CC[C@H](C)[C@@H](CC(=O)N1CCN(C)CC1)Nc2ccnc3cc(Cl)ccc23	15031378	IC50	=	33.03	nM	7.48			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1456263	CHEMBL3362373	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 staining-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90228	CHEMBL3352032	24906512	Bioorg. Med. Chem.	2014	22	14	3573			
CHEMBL170	255947	CHEMBL170	255947	QUININE	QN	324.42	2.73	45.59	0	COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1	12450928	IC50	=	34	nM	7.47			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	910493	CHEMBL3055250	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as incorporation of [3H]hypoxanthine after 48 hr microdilution method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			69829	CHEMBL3044897		Med Chem Res	2007	16	5	213			
CHEMBL3309582	1778673	CHEMBL3309582	1778673		6f	348.87	2.87	57.26	0	CCN(CC)CCNC(=O)[C@H](C)Nc1ccnc2cc(Cl)ccc12	15031379	IC50	=	35.37	nM	7.45			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1456263	CHEMBL3362373	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 staining-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90228	CHEMBL3352032	24906512	Bioorg. Med. Chem.	2014	22	14	3573			
CHEMBL567597	575613	CHEMBL567597	575613	ARTEMISININ	1, ART	282.33	2	53.99	0	C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4	14724802	IC50	=	36.2	nM	7.44			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1364095	CHEMBL3292034	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 48 hrs by FACS analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83829	CHEMBL3286314	24824551	J. Med. Chem.	2014	57	11	4916			
CHEMBL3093734	1608118	CHEMBL3093734	1608118		13	672.81	4.17	132.04	1	O=C(CC1CCC2(CC1)OOC3(CCCCC3)OO2)NCc4cccc(CNC(=O)CC5CCC6(CC5)OOC7(CCCCC7)OO6)c4	13855008	IC50	=	38.6	nM	7.41			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1279485	CHEMBL3097010	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76174	CHEMBL3091350	24148834	Bioorg. Med. Chem.	2013	21	23	7392			
CHEMBL3410336	1837113	CHEMBL3410336	1837113		4bD	625.55	4.91	163.01	2	CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C(CCC(=O)N(C)OC(=O)C(C)(C)C)c1ccc(F)c(F)c1	15192778	IC50	=	43	nM	7.37			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1467370	CHEMBL3411607	F	Antiplasmodial activity against blood stage forms of chloroquine-sensitive Plasmodium falciparum 3D7 incubated for 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91397	CHEMBL3407342	25633870	J. Med. Chem.	2015	58	4	2025			
CHEMBL3112879	1615832	CHEMBL3140256	1629587		33	577.2	10.13	14.24	2	[Br-].[Br-].CN(C)c1cc[n+](Cc2ccc(CCCCc3ccc(C[n+]4ccc(cc4)N(C)c5ccc(Cl)cc5)cc3)cc2)cc1	15026482	IC50	=	45	nM	7.35			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1448863	CHEMBL3375065	F	Antiplasmodial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 72 hrs by SYBR Green I dye based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90672	CHEMBL3351532	25089811	Eur. J. Med. Chem.	2014	85		289			
CHEMBL3402978	1833194	CHEMBL3402978	1833194		8	314.38	2.37	57.69	0	CC[C@@H](C)[C@H](N1C(=O)c2ccccc2C1=O)C(=O)N3CCCC3	15183760	IC50	=	46	ug.mL-1				0	BAO_0000190	UO_0000274	http://www.openphacts.org/units/MicrogramPerMilliliter	1465107	CHEMBL3405439	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocyte assessed as parasite viability after 48 hrs by [3H]hypoxanthine incorporation based liquid scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91160	CHEMBL3400128	25766631	Bioorg. Med. Chem.	2015	23	8	1817			
CHEMBL3235670	1734195	CHEMBL3235670	1734195		12{2,2,1}	640.56	8.09	96.87	2	COC(=O)\C(=C\c1ccc(Oc2ccc(N\C(=N\c3cccc(Cl)c3)\NCCNc4ccnc5cc(Cl)ccc45)cc2)cc1)\C	14575176	IC50	=	48.86	nM	7.31			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337264	CHEMBL3240878	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82186	CHEMBL3232804	24630564	Bioorg. Med. Chem. Lett.	2014	24	7	1719			
CHEMBL3343957	1796116	CHEMBL3343957	1796116		R-13e	331.88	4.57	28.16	0	C[C@H](CCCN1CCCCC1)Nc2ccnc3cc(Cl)ccc23	15139447	IC50	=	52.85	nM	7.28			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1433294	CHEMBL3389401	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by Malaria SYBR Green I-nucleic acid staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89540	CHEMBL3352664	25284252	Bioorg. Med. Chem.	2014	22	21	5950			
CHEMBL3309585	1778676	CHEMBL3309585	1778676		9a	392.95	2.52	73.77	0	CSCC[C@H](Nc1ccnc2cc(Cl)ccc12)C(=O)N3CCN(C)CC3	15031385	IC50	=	58.4	nM	7.23			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1456263	CHEMBL3362373	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 staining-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90228	CHEMBL3352032	24906512	Bioorg. Med. Chem.	2014	22	14	3573			
CHEMBL3335099	1791230	CHEMBL3335099	1791230		10	335.37	3.38	70.97	0	N\C(=N/N=C/c1ccc(F)cc1)\CC(O)c2cccc3ccccc23	15128127	IC50	=	60	nM	7.22			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1432089	CHEMBL3389348	F	Antiplasmodial activity against Plasmodium falciparum 3D7 asexual blood stages after 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			89298	CHEMBL3351566	25195945	J. Med. Chem.	2014	57	19	7971			
CHEMBL3235667	1734192	CHEMBL3235667	1734192		12{2,1,1}	606.11	7.42	96.87	2	COC(=O)\C(=C\c1ccc(Oc2ccc(N\C(=N\c3ccccc3)\NCCNc4ccnc5cc(Cl)ccc45)cc2)cc1)\C	14575282	IC50	=	70.35	nM	7.15			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337264	CHEMBL3240878	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82186	CHEMBL3232804	24630564	Bioorg. Med. Chem. Lett.	2014	24	7	1719			
CHEMBL3286859	1757380	CHEMBL3286859	1757380		4c	602.52	4.86	118.83	1	Brc1cnc(nc1N(CC2CCCC2)NC(=O)C3CCC4(CC3)OOC5(OO4)C6CC7CC(CC5C7)C6)C#N	14724796	IC50	=	70.7	nM	7.15			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1364095	CHEMBL3292034	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 48 hrs by FACS analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83829	CHEMBL3286314	24824551	J. Med. Chem.	2014	57	11	4916			
CHEMBL3235663	1734188	CHEMBL3235663	1734188		5{2,2,2,3}	600.54	7.94	79.8	2	COc1ccc(Oc2ccc(N\C(=N\c3cccc(Cl)c3)\NCCCCNc4ccnc5cc(Cl)ccc45)cc2)cc1	14575287	IC50	=	75.68	nM	7.12			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337264	CHEMBL3240878	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82186	CHEMBL3232804	24630564	Bioorg. Med. Chem. Lett.	2014	24	7	1719			
CHEMBL3235653	1734178	CHEMBL3235653	1734178		5{1,2,2,2}	625.38	8.71	70.57	2	Clc1cccc(c1)\N=C(/NCCCNc2ccnc3cc(Cl)ccc23)\Nc4ccc(Oc5cc(Cl)ccc5Cl)cc4	14575288	IC50	=	76.24	nM	7.12			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337264	CHEMBL3240878	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82186	CHEMBL3232804	24630564	Bioorg. Med. Chem. Lett.	2014	24	7	1719			
CHEMBL3235668	1734193	CHEMBL3235668	1734193		12{2,1,2}	620.14	7.48	96.87	2	COC(=O)\C(=C\c1ccc(Oc2ccc(N\C(=N\c3ccccc3)\NCCCNc4ccnc5cc(Cl)ccc45)cc2)cc1)\C	14575292	IC50	=	78.18	nM	7.11			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337264	CHEMBL3240878	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82186	CHEMBL3232804	24630564	Bioorg. Med. Chem. Lett.	2014	24	7	1719			
CHEMBL3286860	1757381	CHEMBL3286860	1757381		4d	602.52	4.98	118.83	1	Brc1cnc(nc1N(NC(=O)C2CCC3(CC2)OOC4(OO3)C5CC6CC(CC4C6)C5)C7CCCCC7)C#N	14724797	IC50	=	78.5	nM	7.11			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1364095	CHEMBL3292034	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 48 hrs by FACS analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83829	CHEMBL3286314	24824551	J. Med. Chem.	2014	57	11	4916			
CHEMBL3103569	1611642	CHEMBL3103569	1611642		14	473.95	5.14	84.23	1	CC(CNc1ccnc2cc(Cl)ccc12)NC(=O)c3ccc(\C=C\C(=O)c4oc(C)cc4)cc3	13886183	IC50	=	80	nM	7.1			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1283898	CHEMBL3106511	F	Antimalarial activity against Plasmodium falciparum 3D7 after 48 hrs by LDH colorimetric assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			76600	CHEMBL3102808	24411478	Bioorg. Med. Chem.	2014	22	3	1128			
CHEMBL3410466	1837244	CHEMBL3410466	1837244		4cB	641.55	4.77	172.24	2	CCOC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C	15192780	IC50	=	83	nM	7.08			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1467370	CHEMBL3411607	F	Antiplasmodial activity against blood stage forms of chloroquine-sensitive Plasmodium falciparum 3D7 incubated for 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91397	CHEMBL3407342	25633870	J. Med. Chem.	2015	58	4	2025			
CHEMBL3235669	1734194	CHEMBL3235669	1734194		12{2,1,3}	634.17	8.06	96.87	2	COC(=O)\C(=C\c1ccc(Oc2ccc(N\C(=N\c3ccccc3)\NCCCCNc4ccnc5cc(Cl)ccc45)cc2)cc1)\C	14575307	IC50	=	94.42	nM	7.02			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337264	CHEMBL3240878	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82186	CHEMBL3232804	24630564	Bioorg. Med. Chem. Lett.	2014	24	7	1719			
CHEMBL2312168	1511212	CHEMBL2312168	1511212		1a, LMK235	294.35	2.2	87.66	0	Cc1cc(C)cc(c1)C(=O)NOCCCCCC(=O)NO	14718484	IC50	=	100	nM	7			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1365849	CHEMBL3296470	F	Antimalarial activity against asexual blood stage of Plasmodium falciparum 3D7 infected in human serum assessed as [3H]hypoxanthine incorporation incubated for 48 hrs prior to 3H]hypoxanthine addition measured after 24 hrs by liquid scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83947	CHEMBL3286295	24904967	Eur. J. Med. Chem.	2014	82		204			
CHEMBL3222267	1728685	CHEMBL3222267	1728685		14	477.9	2.37	132.86	0	CC(C)(C)N(Cc1cc(Nc2ccnc3cc(Cl)ccc23)cc(c1)c4no[n+]([O-])c4C#N)N=O	14536780	IC50	=	113	nM	6.95			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1328983	CHEMBL3223114	F	Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes after 96 hrs by SYBR Green I staining	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			81968	CHEMBL3217651		MedChemComm	2012	3	12	1505			
CHEMBL3309595	1778686	CHEMBL3309595	1778686		14j	473.01	1.64	72.02	0	CN1CCN(CC1)C(=O)CC[C@H](Nc2ccnc3cc(Cl)ccc23)C(=O)N4CCN(C)CC4	15031394	IC50	=	113.3	nM	6.95			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1456263	CHEMBL3362373	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 staining-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90228	CHEMBL3352032	24906512	Bioorg. Med. Chem.	2014	22	14	3573			
CHEMBL3309588	1778679	CHEMBL3309588	1778679		14c	348.83	1.31	68.7	0	CN1CCN(CC1)C(=O)[C@H](CO)Nc2ccnc3cc(Cl)ccc23	15031395	IC50	=	116.2	nM	6.93			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1456263	CHEMBL3362373	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by SYBR Green-1 staining-based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			90228	CHEMBL3352032	24906512	Bioorg. Med. Chem.	2014	22	14	3573			
CHEMBL3289160	1759705	CHEMBL3289160	1759705		1j	324.37	1.94	96.89	0	CC(C)Oc1ccc(cc1)C(=O)NOCCCCCC(=O)NO	14718488	IC50	=	150	nM	6.82			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1365849	CHEMBL3296470	F	Antimalarial activity against asexual blood stage of Plasmodium falciparum 3D7 infected in human serum assessed as [3H]hypoxanthine incorporation incubated for 48 hrs prior to 3H]hypoxanthine addition measured after 24 hrs by liquid scintillation counting analysis	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			83947	CHEMBL3286295	24904967	Eur. J. Med. Chem.	2014	82		204			
CHEMBL3235637	1734162	CHEMBL3235637	1734162		12{1,1,2}	620.14	7.48	96.87	2	COC(=O)\C(=C\c1ccc(Oc2ccccc2N\C(=N\c3ccccc3)\NCCCNc4ccnc5cc(Cl)ccc45)cc1)\C	14575338	IC50	=	174.5	nM	6.76			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337264	CHEMBL3240878	F	Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			82186	CHEMBL3232804	24630564	Bioorg. Med. Chem. Lett.	2014	24	7	1719			
CHEMBL3401321	1831521	CHEMBL3401321	1831521		12b	528.52	6.01	45.56	2	CCN(CC)CCCNc1cc(Cl)cc2nc3c4cc(Cl)ccc4n(CCN5CCOCC5)c3cc12	15164949	IC50	=	199	nM	6.7			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1465729	CHEMBL3405490	F	Antimalarial activity against ring stage Plasmodium falciparum 3D7 infected with human red blood cells incubated for 48 hrs by SYBR Green method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91115	CHEMBL3400065	25725608	Bioorg. Med. Chem.	2015	23	7	1530			
CHEMBL3410468	1837246	CHEMBL3410468	1837246		4cD	653.6	5.32	163.01	3	CN(OC(=O)C(C)(C)C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C	15192782	IC50	=	200	nM	6.7			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1467370	CHEMBL3411607	F	Antiplasmodial activity against blood stage forms of chloroquine-sensitive Plasmodium falciparum 3D7 incubated for 3 days by HRP2 detection based ELISA method	1	Scientific Literature	Plasmodium falciparum 3D7		36329	Autocuration	BAO_0000218	107053	CHEMBL2366922	ORGANISM		Plasmodium falciparum 3D7	Plasmodium falciparum 3D7	1	Non-molecular			91397	CHEMBL3407342	25633870	J. Med. Chem.	2015	58	4	2025			
